time_ps,mlp_epot,mlp_ekin,mlp_etot,mha_epot,mha_ekin,mha_etot,conv_epot,conv_ekin,conv_etot,comb_epot,comb_ekin,comb_etot,MACE_epot,MACE_ekin,MACE_etot
0.454,-8828.969777254048,9.708291523489926,-8819.261485730558,-8828.098461297932,9.424186750128538,-8818.674274547804,-8829.174315599384,11.673625913117483,-8817.500689686267,-8829.755418447437,11.174300242027176,-8818.58111820541,-133104.64527697314,18.366795634976096,-133086.27848133817
0.4545,-8828.962849525395,9.701365531325958,-8819.261483994069,-8828.09709086794,9.422810277852305,-8818.674280590087,-8829.179740098896,11.679062801677446,-8817.50067729722,-8829.761686471882,11.170043545858187,-8818.591642926023,-133104.65657273648,18.37809138115705,-133086.27848135532
0.455,-8828.955951122227,9.694471698214294,-8819.261479424013,-8828.09836926836,9.421483669540759,-8818.67688559882,-8829.185300973835,11.684601962321647,-8817.500699011514,-8829.757254747334,11.165830536075877,-8818.591424211258,-133104.66803191384,18.389550540539894,-133086.2784813733
0.4555,-8828.94909277338,9.687610345192313,-8819.261482428188,-8828.097086576405,9.420206935438,-8818.676879640967,-8829.190937665882,11.690242593201404,-8817.50069507268,-8829.753097680989,11.16166194758345,-8818.591435733406,-133104.67965421497,18.401172822938456,-133086.27848139202
0.456,-8828.942259220066,9.68078177646088,-8819.261477443606,-8828.095858243885,9.418980361600823,-8818.676877882284,-8829.221524385395,11.695984150166304,-8817.525540235229,-8829.74895635027,11.157538412373295,-8818.591417937896,-133104.691439337,18.41295792545942,-133086.27848141154
0.4565,-8828.93547478098,9.673986297481175,-8819.261488483498,-8828.094675926151,9.417803983206134,-8818.676871942946,-8829.227370408955,11.701825859555742,-8817.525544549399,-8829.754912523213,11.153461417053117,-8818.60145110616,-133104.7033869644,18.424905532547132,-133086.27848143186
0.457,-8828.92871585268,9.667224214298248,-8819.261491638383,-8828.024808076801,9.416680665828556,-8818.608127410973,-8829.233307985249,11.707766741598455,-8817.52554124365,-8829.750881818714,11.149430816357125,-8818.601451002358,-133104.71549676894,18.43701531602915,-133086.2784814529
0.4575,-8828.921978143635,9.660495853492382,-8819.261482290143,-8828.023725656452,9.415610601223339,-8818.608115055229,-8829.239346174183,11.71380599186427,-8817.52554018232,-8829.746898797932,11.145445214911833,-8818.60145358302,-133104.7277684099,18.44928693516615,-133086.27848147476
0.458,-8828.915293363514,9.653801509463484,-8819.261491854051,-8828.022707370701,9.414590884613512,-8818.608116486088,-8829.245485929432,11.719942810329545,-8817.525543119102,-8829.742945341053,11.141504648682313,-8818.601440692371,-133104.74020153406,18.461720036702292,-133086.27848149737
0.4585,-8828.908625034275,9.647141495262654,-8819.261483539012,-8828.022215274754,9.413619804429917,-8818.608595470323,-8829.25172820467,11.72617643376585,-8817.525551770905,-8829.73905816454,11.137609132164227,-8818.601449032376,-133104.75279577562,18.47431425491655,-133086.2784815207
0.459,-8828.902008918705,9.64051610543623,-8819.26149281327,-8828.021289972248,9.41269740444248,-8818.608592567805,-8829.258036760273,11.732506114954335,-8817.525530645318,-8829.727479127827,11.133751392406323,-8818.59372773542,-133104.7655507565,18.48706921167487,-133086.27848154484
0.4595,-8828.895402816715,9.633925622015823,-8819.2614771947,-8828.020419029179,9.411825420461074,-8818.608593608718,-8829.264468339863,11.73893102418438,-8817.525537315678,-8829.723653940144,11.129931516473942,-8818.59372242367,-133104.77846608622,18.499984516483217,-133086.27848156975
0.46,-8828.888850120487,9.627370339925278,-8819.261479780562,-8828.01959338564,9.41100386617198,-8818.608589519468,-8829.270986226978,11.74545039922757,-8817.525535827752,-8829.715938238087,11.126156536867352,-8818.58978170122,-133104.7915413619,18.513059766541378,-133086.27848159533
0.4605,-8828.882337001744,9.620850586611319,-8819.261486415133,-8828.018838552418,9.41023273612334,-8818.608605816295,-8829.27760377306,11.75206348761181,-8817.52554028545,-8829.71220603365,11.122426414722728,-8818.589779618927,-133104.80477616854,18.526294546797594,-133086.27848162176
0.461,-8828.875858453694,9.614366665763136,-8819.261491787931,-8828.022392419758,9.409512121506353,-8818.612880298251,-8829.287468580189,11.758766865933772,-8817.528701714255,-8829.708520082417,11.11874131596933,-8818.589778766447,-133104.81817007888,18.539688430003867,-133086.2784816489
0.4615,-8828.869408039036,9.607918845965441,-8819.26148919307,-8828.021718172016,9.408842028483038,-8818.612876143534,-8829.296398786488,11.76556056804305,-8817.530838218445,-8829.704890397968,11.115101139400787,-8818.589789258567,-133104.8317226535,18.553240976772074,-133086.27848167674
0.462,-8828.862996963444,9.601507426085677,-8819.261489537359,-8828.021106389942,9.408222362842677,-8818.6128840271,-8829.303288606587,11.77244641114745,-8817.53084219544,-8829.703144697132,11.111505207907575,-8818.591639489225,-133104.845433441,18.566951735630674,-133086.27848170535
0.4625,-8828.856611160221,9.59513269464735,-8819.261478465574,-8828.02052607912,9.407653114792971,-8818.612872964328,-8829.310269502583,11.7794227796349,-8817.530846722948,-8829.698229459706,11.107953355612093,-8818.590276104094,-133104.85930197776,18.58082024308265,-133086.27848173468
0.463,-8828.85027709383,9.588794933524287,-8819.261482160306,-8828.019993928852,9.407134279461097,-8818.61285964939,-8829.317323831501,11.786488970216446,-8817.530834861285,-8829.695093301716,11.104446015393464,-8818.590647286323,-133104.87332778843,18.59484602366475,-133086.27848176478
0.4635,-8828.843987611714,9.582494442061142,-8819.261493169652,-8828.019548562947,9.406665862782372,-8818.612882700165,-8829.324474481526,11.793644239732945,-8817.530830241793,-8829.692738202992,11.100983168098443,-8818.591755034893,-133104.88751038557,18.609028590006353,-133086.27848179557
0.464,-8828.837721256199,9.576231515966183,-8819.261489740233,-8828.01911511797,9.406247834043679,-8818.612867283926,-8829.331724313679,11.80088785069324,-8817.530836462985,-8829.689329294148,11.097564551123984,-8818.591764743023,-133104.90184926995,18.623367442888185,-133086.27848182706
0.4645,-8828.831495431843,9.570006419509635,-8819.261489012333,-8828.018749860707,9.405880199468093,-8818.612869661238,-8829.339046148243,11.808219158592598,-8817.53082698965,-8829.685947565022,11.094189818254566,-8818.591757746766,-133104.9163439306,18.637862071301747,-133086.2784818593
0.465,-8828.825309184971,9.563819437726327,-8819.261489747245,-8828.026033548298,9.405565149741497,-8818.620468398556,-8829.346463350239,11.815637457833596,-8817.530825892405,-8829.682617334309,11.09085872118612,-8818.591758613124,-133104.93099384478,18.65251195250907,-133086.27848189228
0.4655,-8828.81914797205,9.557670851651924,-8819.261477120397,-8828.040637639942,9.405305271081055,-8818.635332368862,-8829.353979734364,11.823141997285017,-8817.530837737078,-8829.678955701771,11.08757092763496,-8818.591384774136,-133104.94579847803,18.66731655210351,-133086.27848192593
0.466,-8828.813055662098,9.551560932437091,-8819.26149472966,-8828.040432599964,9.405098342243281,-8818.63533425772,-8829.361569074574,11.830732125068938,-8817.530836949505,-8829.677518037739,11.084326176845629,-8818.593191860893,-133104.9607572844,18.682275324071284,-133086.27848196033
0.4665,-8828.806983140888,9.545489976221932,-8819.261493164666,-8828.056213525715,9.404961347484349,-8818.651252178232,-8829.369235185566,11.83840723088893,-8817.530827954677,-8829.674329427662,11.081124213856317,-8818.593205213805,-133104.97586970625,18.69738771085362,-133086.2784819954
0.467,-8828.800946859303,9.539458243845274,-8819.261488615457,-8828.05614557642,9.404894226106906,-8818.651251350313,-8829.372641233387,11.84616706598039,-8817.526474167407,-8829.669276384297,11.077964525008579,-8818.591311859289,-133104.99113517458,18.71265314340939,-133086.27848203116
0.4675,-8828.794948247853,9.533465990848644,-8819.261482257003,-8828.056145099583,9.404877328997353,-8818.651267770585,-8829.380490449848,11.85401096205215,-8817.526479487797,-8829.658053068104,11.074845642935117,-8818.583207425168,-133105.00655310892,18.728071041278348,-133086.27848206763
0.468,-8828.789001134815,9.52751351328659,-8819.261487621528,-8828.05616917986,9.404910636392103,-8818.651258543467,-8829.388401178303,11.861937887986887,-8817.526463290316,-8829.654956964436,11.07176734469519,-8818.583189619741,-133105.02212291743,18.743640812644912,-133086.2784821048
0.4685,-8828.783069757405,9.521601078827565,-8819.261468678576,-8828.056255010548,9.404994117534091,-8818.651260893013,-8829.396420148792,11.869947257271582,-8817.52647289152,-8829.651931909504,11.068730357015319,-8818.583201552488,-133105.03784399704,18.759361854402457,-133086.27848214263
0.469,-8828.777207998219,9.51572894032548,-8819.261479057894,-8828.056371358814,9.405127748553468,-8818.65124361026,-8829.404508737507,11.878038468576552,-8817.526470268931,-8829.6489392795,11.065734281846492,-8818.583204997653,-133105.0537157334,18.77523355221821,-133086.2784821812
0.4695,-8828.771383193913,9.509897370114036,-8819.2614858238,-8828.05657854456,9.405311517054322,-8818.651267027506,-8829.419374612751,11.88620954905056,-8817.5331650637,-8829.64596763033,11.062778630967738,-8818.583188999362,-133105.06973750098,18.791255280598676,-133086.27848222037
0.47,-8828.76559629816,9.504106624940285,-8819.261489673221,-8828.056805519047,9.405545387764015,-8818.651260131282,-8829.427622941914,11.89445993599335,-8817.53316300592,-8829.650441316548,11.059855666608682,-8818.59058564994,-133105.08590866323,18.807426402955628,-133086.27848226027
0.4705,-8828.759837297383,9.498356973416584,-8819.261480323967,-8828.057085899296,9.405829332512461,-8818.651256566784,-8829.435957101765,11.90279036943609,-8817.533166732328,-8829.649393228474,11.056965118468307,-8818.592428110005,-133105.1022285725,18.82374627167266,-133086.27848230084
0.471,-8828.754131940785,9.492648686903488,-8819.261483253882,-8828.057409910145,9.406163327833397,-8818.65124658231,-8829.447693971577,11.91119801201922,-8817.536495959557,-8829.646799234333,11.054113785020718,-8818.592685449312,-133105.11869657022,18.84021422817231,-133086.27848234205
0.4715,-8828.748473791065,9.486982018958098,-8819.261491772108,-8828.055765060368,9.406547420131997,-8818.649217640235,-8829.456177858296,11.919682159791943,-8817.536495698503,-8829.643984941426,11.051300966885854,-8818.592683974539,-133105.13531198693,18.856829602983684,-133086.27848238396
0.472,-8828.74283185381,9.481357214197704,-8819.261474639612,-8828.05621114153,9.406981588988032,-8818.64922955254,-8829.464736608448,11.928244385935923,-8817.536492222513,-8829.652216581288,11.048527001246587,-8818.60368958004,-133105.15207414227,18.87359171581017,-133086.27848242645
0.4725,-8828.737256673756,9.475774527152339,-8819.261482146603,-8828.056109098377,9.407464937649944,-8818.648644160727,-8829.473385480824,11.93688412025167,-8817.536501360571,-8829.649480489674,11.045791326940543,-8818.603689162734,-133105.16898234526,18.890499875598337,-133086.27848246967
0.473,-8828.73172393221,9.470234203219034,-8819.26148972899,-8828.056641725483,9.40799744396989,-8818.648644281513,-8829.482088235798,11.945600813183841,-8817.536487422614,-8829.661630777302,11.04307963603981,-8818.618551141262,-133105.18603589412,18.907553380605357,-133086.2784825135
0.4735,-8828.726219800892,9.464736506630729,-8819.261483294262,-8828.057222989979,9.408579851709263,-8818.64864313827,-8829.490890649739,11.954393920256893,-8817.53649672948,-8829.64594569582,11.040379774447842,-8818.605565921373,-133105.20323407647,18.924751518466316,-133086.278482558
0.474,-8828.720774320545,9.459281694816566,-8819.261492625728,-8828.057843116703,9.409212132694954,-8818.648630984007,-8829.49976172823,11.963262866114144,-8817.536498862115,-8829.64328112978,11.037704017799191,-8818.60557711198,-133105.2205761694,18.942093566267335,-133086.27848260314
0.4745,-8828.715358165684,9.453870000767086,-8819.261488164917,-8828.05853333849,9.409894282648345,-8818.648639055842,-8829.506619600239,11.972208366312412,-8817.534411233926,-8829.63873401064,11.035062789702419,-8818.603671220937,-133105.2380614395,18.95957879061949,-133086.2784826489
0.475,-8828.709986833515,9.448501668494211,-8819.261485165021,-8828.059279350224,9.410626244733482,-8818.64865310549,-8829.515627530995,11.98122989025828,-8817.534397640737,-8829.627692369404,11.032462082422825,-8818.595230286981,-133105.255689143,18.977206447730595,-133086.27848269526
0.4755,-8828.704655078831,9.4431769337558,-8819.261478145076,-8828.060032276097,9.411407964481068,-8818.648624311616,-8829.51714530367,11.990326414264011,-8817.526818889406,-8829.642318872395,11.0298933394577,-8818.612425532938,-133105.27345852577,18.994975783477585,-133086.2784827423
0.476,-8828.699372199955,9.437896040610953,-8819.261476159345,-8828.060311225834,9.41223943330003,-8818.648071792533,-8829.526311067524,11.999497297507627,-8817.526813770017,-8829.627270845356,11.027345376107274,-8818.599925469249,-133105.2913688234,19.01288603347934,-133086.27848278993
0.4765,-8828.694146779957,9.432659249627763,-8819.26148753033,-8828.061179784718,9.413120622420681,-8818.648059162297,-8829.54363646883,12.008741178545229,-8817.534895290286,-8829.624759820881,11.024825907594234,-8818.599933913287,-133105.30941926135,19.030936423169848,-133086.27848283818
0.477,-8828.688944963398,9.427466788385034,-8819.261478175013,-8828.062132982197,9.414051485216529,-8818.64808149698,-8829.552951482716,12.01805749701927,-8817.534893985696,-8829.623508600178,11.02233759244158,-8818.601171007736,-133105.32760905495,19.049126167872434,-133086.27848288708
0.4775,-8828.683806327763,9.422318869044846,-8819.261487458718,-8828.059981016102,9.415031972098577,-8818.644949044003,-8829.565823224964,12.027446259469787,-8817.538376965495,-8829.622251657429,11.019879172017507,-8818.602372485411,-133105.3459374094,19.06745447287458,-133086.27848293653
0.478,-8828.678701547566,9.41721573115297,-8819.261485816412,-8828.061020997944,9.416062045748253,-8818.644958952196,-8829.575286058369,12.036906869745,-8817.538379188623,-8829.619834093037,11.017450895705638,-8818.60238319733,-133105.36440352013,19.0859205335032,-133086.2784829866
0.4785,-8828.673648265782,9.412157595003904,-8819.261490670779,-8828.062093166294,9.417141671266721,-8818.644951495027,-8829.584812787953,12.04643811805679,-8817.538374669895,-8829.61632838625,11.015053035482921,-8818.601275350768,-133105.3830065725,19.104523535200883,-133086.27848303728
0.479,-8828.668625739994,9.407144692638822,-8819.261481047355,-8828.05629649538,9.41827189571574,-8818.638024599664,-8829.594426778736,12.056039425393903,-8817.538387353343,-8829.613715318623,11.012685007263343,-8818.60103031136,-133105.40174574216,19.123262653602403,-133086.27848308856
0.4795,-8828.663667587223,9.402177270015137,-8819.261490317209,-8828.046714214268,9.419452340459554,-8818.627261873808,-8829.604091791096,12.06571013385582,-8817.53838165724,-8829.611355451527,11.010346297388484,-8818.601009154138,-133105.42062019504,19.14213705461179,-133086.27848314043
0.48,-8828.658737806263,9.39725554025349,-8819.261482266009,-8828.047938016834,9.420681858821059,-8818.627256158014,-8829.613825944843,12.075449611553811,-8817.53837633329,-8829.609051851216,11.008036587096196,-8818.60101526412,-133105.43962908734,19.161145894480132,-133086.27848319287
0.4805,-8828.653867629948,9.39237973282814,-8819.26148789712,-8828.049210456791,9.421960752845711,-8818.627249703946,-8829.623634962025,12.085257200188654,-8817.538377761835,-8829.605991510334,11.005755315523349,-8818.60023619481,-133105.45877156575,19.180288319883687,-133086.27848324587
